nodei nodej distance
0 1 0.508
0 2 1.024
0 3 1.500
0 4 1.564
0 5 1.690
0 6 0.905
0 7 2.145
0 8 0.626
0 9 1.357
0 10 1.428
0 11 2.629
0 12 1.871
0 13 2.156
0 14 1.180
0 15 1.229
0 16 2.343
0 17 1.361
0 18 0.881
0 19 1.446
0 20 1.747
0 21 1.959
0 22 2.795
0 23 0.654
0 24 1.936
0 25 1.514
0 26 0.878
0 27 1.363
0 28 0.940
0 29 0.946
0 30 1.686
0 31 2.410
0 32 1.159
0 33 0.223
0 34 0.532
0 35 0.552
0 36 1.575
0 37 0.715
0 38 0.439
0 39 2.087
0 40 0.629
0 41 0.278
0 42 2.099
0 43 1.866
0 44 1.365
0 45 0.253
0 46 0.667
0 47 0.811
0 48 1.346
0 49 1.762
0 50 2.142
0 51 2.471
0 52 0.808
0 53 0.944
0 54 0.590
0 55 2.180
0 56 1.860
0 57 0.596
0 58 0.973
0 59 1.752
0 60 2.692
0 61 0.137
0 62 2.143
0 63 0.600
0 64 1.221
0 65 0.518
0 66 0.867
0 67 2.137
0 68 1.978
0 69 0.720
0 70 2.195
0 71 1.092
0 72 0.615
0 73 0.882
0 74 0.843
0 75 1.791
0 76 0.453
0 77 2.115
0 78 0.875
0 79 0.747
0 80 1.060
0 81 2.214
0 82 1.435
0 83 1.827
0 84 1.053
0 85 2.366
0 86 2.788
0 87 2.181
0 88 1.435
0 89 0.662
0 90 0.895
0 91 0.476
0 92 2.859
0 93 1.346
0 94 1.443
0 95 1.069
0 96 1.969
0 97 0.483
0 98 1.288
0 99 1.787
1 2 0.845
1 3 0.992
1 4 1.693
1 5 1.968
1 6 0.411
1 7 1.803
1 8 0.541
1 9 1.589
1 10 1.037
1 11 2.157
1 12 1.621
1 13 2.259
1 14 0.885
1 15 0.853
1 16 1.933
1 17 1.112
1 18 0.841
1 19 1.225
1 20 1.296
1 21 1.656
1 22 3.161
1 23 0.153
1 24 1.862
1 25 1.286
1 26 0.614
1 27 1.043
1 28 0.449
1 29 1.230
1 30 1.286
1 31 2.534
1 32 1.413
1 33 0.719
1 34 0.074
1 35 0.050
1 36 1.612
1 37 0.229
1 38 0.193
1 39 2.314
1 40 0.279
1 41 0.348
1 42 2.201
1 43 1.559
1 44 1.742
1 45 0.445
1 46 1.148
1 47 0.893
1 48 0.851
1 49 2.108
1 50 2.435
1 51 1.999
1 52 0.317
1 53 1.348
1 54 0.952
1 55 1.676
1 56 2.090
1 57 1.059
1 58 1.004
1 59 1.402
1 60 2.325
1 61 0.596
1 62 2.415
1 63 0.446
1 64 0.768
1 65 0.085
1 66 1.216
1 67 2.383
1 68 1.506
1 69 0.297
1 70 1.747
1 71 1.270
1 72 0.872
1 73 0.387
1 74 0.875
1 75 2.035
1 76 0.333
1 77 1.703
1 78 0.390
1 79 1.254
1 80 0.558
1 81 1.777
1 82 1.573
1 83 2.162
1 84 1.047
1 85 2.741
1 86 2.483
1 87 1.783
1 88 1.085
1 89 0.175
1 90 0.387
1 91 0.917
1 92 2.546
1 93 0.864
1 94 0.970
1 95 0.846
1 96 2.129
1 97 0.690
1 98 1.592
1 99 2.100
2 3 1.241
2 4 1.032
2 5 1.492
2 6 1.029
2 7 1.169
2 8 0.398
2 9 1.100
2 10 0.624
2 11 2.556
2 12 2.403
2 13 1.520
2 14 1.678
2 15 1.582
2 16 2.516
2 17 0.349
2 18 0.263
2 19 0.422
2 20 1.841
2 21 2.397
2 22 2.759
2 23 0.792
2 24 1.022
2 25 2.093
2 26 1.442
2 27 0.433
2 28 1.064
2 29 0.941
2 30 1.935
2 31 1.805
2 32 1.005
2 33 1.093
2 34 0.772
2 35 0.817
2 36 0.854
2 37 0.965
2 38 0.700
2 39 1.723
2 40 1.114
2 41 0.759
2 42 1.465
2 43 0.868
2 44 1.495
2 45 1.159
2 46 1.635
2 47 0.470
2 48 0.955
2 49 1.742
2 50 1.938
2 51 2.414
2 52 0.991
2 53 1.253
2 54 0.941
2 55 1.908
2 56 1.523
2 57 1.203
2 58 0.405
2 59 2.109
2 60 2.964
2 61 1.161
2 62 1.883
2 63 1.288
2 64 1.390
2 65 0.929
2 66 1.053
2 67 1.815
2 68 1.957
2 69 1.088
2 70 2.254
2 71 0.782
2 72 0.745
2 73 1.012
2 74 0.385
2 75 1.496
2 76 0.599
2 77 1.247
2 78 1.049
2 79 1.537
2 80 1.067
2 81 2.313
2 82 0.942
2 83 1.768
2 84 1.887
2 85 2.381
2 86 3.195
2 87 2.397
2 88 1.816
2 89 0.751
2 90 0.921
2 91 1.069
2 92 3.247
2 93 1.381
2 94 1.498
2 95 0.092
2 96 1.461
2 97 0.673
2 98 1.227
2 99 1.669
3 4 2.273
3 5 2.709
3 6 0.623
3 7 1.446
3 8 1.258
3 9 2.311
3 10 0.821
3 11 1.314
3 12 1.555
3 13 2.732
3 14 1.042
3 15 0.830
3 16 1.344
3 17 1.231
3 18 1.434
3 19 1.353
3 20 0.702
3 21 1.449
3 22 3.966
3 23 0.850
3 24 2.097
3 25 1.380
3 26 1.049
3 27 1.034
3 28 0.600
3 29 2.051
3 30 0.908
3 31 3.017
3 32 2.181
3 33 1.708
3 34 0.975
3 35 0.949
3 36 2.075
3 37 0.803
3 38 1.105
3 39 2.964
3 40 0.974
3 41 1.301
3 42 2.679
3 43 1.364
3 44 2.608
3 45 1.396
3 46 2.124
3 47 1.599
3 48 0.294
3 49 2.922
3 50 3.166
3 51 1.173
3 52 0.714
3 53 2.261
3 54 1.867
3 55 0.705
3 56 2.761
3 57 2.026
3 58 1.615
3 59 1.141
3 60 1.820
3 61 1.582
3 62 3.118
3 63 1.173
3 64 0.563
3 65 0.993
3 66 2.094
3 67 3.055
3 68 0.736
3 69 0.859
3 70 1.045
3 71 1.979
3 72 1.729
3 73 0.641
3 74 1.535
3 75 2.729
3 76 1.189
3 77 1.144
3 78 0.666
3 79 2.245
3 80 0.462
3 81 1.118
3 82 2.182
3 83 2.960
3 84 1.601
3 85 3.568
3 86 2.129
3 87 1.261
3 88 0.972
3 89 0.849
3 90 0.606
3 91 1.878
3 92 2.162
3 93 0.395
3 94 0.450
3 95 1.167
3 96 2.699
3 97 1.561
3 98 2.393
3 99 2.874
4 5 0.588
4 6 1.997
4 7 1.747
4 8 1.158
4 9 0.371
4 10 1.575
4 11 3.587
4 12 3.314
4 13 0.592
4 14 2.579
4 15 2.529
4 16 3.531
4 17 1.137
4 18 0.879
4 19 1.062
4 20 2.857
4 21 3.344
4 22 1.803
4 23 1.710
4 24 0.754
4 25 2.975
4 26 2.300
4 27 1.336
4 28 2.036
4 29 0.708
4 30 2.924
4 31 0.850
4 32 0.518
4 33 1.471
4 34 1.636
4 35 1.689
4 36 0.299
4 37 1.883
4 38 1.502
4 39 0.696
4 40 1.968
4 41 1.425
4 42 0.536
4 43 1.462
4 44 0.909
4 45 1.800
4 46 1.889
4 47 0.803
4 48 1.985
4 49 0.917
4 50 0.954
4 51 3.446
4 52 1.936
4 53 1.010
4 54 1.055
4 55 2.929
4 56 0.517
4 57 1.281
4 58 0.699
4 59 3.075
4 60 3.966
4 61 1.671
4 62 0.879
4 63 2.072
4 64 2.377
4 65 1.773
4 66 0.878
4 67 0.795
4 68 2.987
4 69 1.985
4 70 3.280
4 71 0.476
4 72 0.954
4 73 1.976
4 74 0.820
4 75 0.517
4 76 1.362
4 77 2.013
4 78 2.006
4 79 1.598
4 80 2.067
4 81 3.335
4 82 0.129
4 83 0.905
4 84 2.610
4 85 1.480
4 86 4.164
4 87 3.403
4 88 2.765
4 89 1.675
4 90 1.901
4 91 1.249
4 92 4.222
4 93 2.394
4 94 2.511
4 95 1.108
4 96 0.439
4 97 1.088
4 98 0.613
4 99 0.782
5 6 2.332
5 7 2.331
5 8 1.485
5 9 0.398
5 10 2.089
5 11 4.015
5 12 3.547
5 13 0.839
5 14 2.828
5 15 2.821
5 16 3.886
5 17 1.672
5 18 1.275
5 19 1.616
5 20 3.225
5 21 3.611
5 22 1.267
5 23 2.025
5 24 1.322
5 25 3.193
5 26 2.531
5 27 1.858
5 28 2.372
5 29 0.750
5 30 3.250
5 31 0.952
5 32 0.555
5 33 1.529
5 34 1.926
5 35 1.978
5 36 0.887
5 37 2.185
5 38 1.777
5 39 0.438
5 40 2.219
5 41 1.643
5 42 0.809
5 43 2.041
5 44 0.513
5 45 1.943
5 46 1.802
5 47 1.119
5 48 2.434
5 49 0.337
5 50 0.467
5 51 3.866
5 52 2.255
5 53 0.844
5 54 1.103
5 55 3.394
5 56 0.252
5 57 1.219
5 58 1.097
5 59 3.369
5 60 4.292
5 61 1.761
5 62 0.454
5 63 2.270
5 64 2.714
5 65 2.036
5 66 0.833
5 67 0.457
5 68 3.388
5 69 2.264
5 70 3.666
5 71 0.731
5 72 1.107
5 73 2.308
5 74 1.176
5 75 0.167
5 76 1.642
5 77 2.582
5 78 2.329
5 79 1.447
5 80 2.431
5 81 3.710
5 82 0.600
5 83 0.317
5 84 2.730
5 85 0.907
5 86 4.443
5 87 3.743
5 88 3.050
5 89 1.998
5 90 2.252
5 91 1.258
5 92 4.508
5 93 2.764
5 94 2.881
5 95 1.580
5 96 0.548
5 97 1.284
5 98 0.405
5 99 0.194
6 7 1.731
6 8 0.852
6 9 1.942
6 10 0.961
