nodei nodej distance
0 1 0.600
0 2 0.131
0 3 0.276
0 4 0.255
0 5 5.497
0 6 5.889
0 7 5.878
0 8 5.844
0 9 6.634
0 10 5.509
0 11 5.594
0 12 5.971
0 13 6.837
0 14 4.525
0 15 4.959
0 16 6.648
0 17 6.591
0 18 7.072
0 19 5.274
0 20 6.061
0 21 5.933
0 22 4.656
0 23 5.602
0 24 5.496
0 25 6.523
0 26 4.927
0 27 6.138
0 28 5.345
0 29 5.475
0 30 7.140
0 31 5.815
0 32 6.040
0 33 6.874
0 34 5.605
0 35 5.097
0 36 6.126
0 37 4.891
0 38 5.817
0 39 5.466
0 40 5.593
0 41 5.524
0 42 5.481
0 43 5.988
0 44 5.014
0 45 5.214
0 46 5.621
0 47 4.016
0 48 5.263
0 49 5.868
0 50 5.320
0 51 5.544
0 52 6.289
0 53 6.535
0 54 5.381
0 55 6.057
0 56 5.058
0 57 5.667
0 58 5.786
0 59 4.605
0 60 5.535
0 61 6.733
0 62 5.286
0 63 4.690
0 64 6.435
0 65 6.009
0 66 5.436
0 67 7.404
0 68 6.532
0 69 5.830
0 70 6.265
0 71 5.990
0 72 5.376
0 73 5.581
0 74 6.655
0 75 6.411
0 76 6.396
0 77 6.333
0 78 4.852
0 79 6.018
0 80 4.911
0 81 5.804
0 82 6.352
0 83 5.543
0 84 5.807
0 85 5.432
0 86 5.474
0 87 4.861
0 88 5.107
0 89 6.013
0 90 5.115
0 91 5.504
0 92 5.350
0 93 5.862
0 94 7.252
0 95 5.062
0 96 5.073
0 97 5.724
0 98 5.559
0 99 4.788
1 2 0.606
1 3 0.807
1 4 0.854
1 5 4.898
1 6 5.290
1 7 5.279
1 8 5.250
1 9 6.036
1 10 4.912
1 11 4.994
1 12 5.375
1 13 6.240
1 14 3.925
1 15 4.359
1 16 6.052
1 17 5.993
1 18 6.478
1 19 4.674
1 20 5.464
1 21 5.336
1 22 4.058
1 23 5.004
1 24 4.898
1 25 5.923
1 26 4.327
1 27 5.540
1 28 4.746
1 29 4.877
1 30 6.542
1 31 5.218
1 32 5.442
1 33 6.278
1 34 5.006
1 35 4.497
1 36 5.530
1 37 4.293
1 38 5.218
1 39 4.871
1 40 4.995
1 41 4.925
1 42 4.883
1 43 5.392
1 44 4.417
1 45 4.616
1 46 5.023
1 47 3.416
1 48 4.665
1 49 5.268
1 50 4.724
1 51 4.946
1 52 5.691
1 53 5.936
1 54 4.784
1 55 5.457
1 56 4.463
1 57 5.073
1 58 5.187
1 59 4.006
1 60 4.941
1 61 6.139
1 62 4.686
1 63 4.090
1 64 5.837
1 65 5.413
1 66 4.837
1 67 6.810
1 68 5.938
1 69 5.230
1 70 5.669
1 71 5.393
1 72 4.777
1 73 4.982
1 74 6.058
1 75 5.815
1 76 5.800
1 77 5.738
1 78 4.252
1 79 5.421
1 80 4.312
1 81 5.205
1 82 5.754
1 83 4.943
1 84 5.209
1 85 4.835
1 86 4.875
1 87 4.261
1 88 4.509
1 89 5.417
1 90 4.518
1 91 4.907
1 92 4.753
1 93 5.267
1 94 6.658
1 95 4.462
1 96 4.473
1 97 5.125
1 98 4.960
1 99 4.190
2 3 0.204
2 4 0.307
2 5 5.496
2 6 5.888
2 7 5.881
2 8 5.855
2 9 6.637
2 10 5.515
2 11 5.590
2 12 5.978
2 13 6.843
2 14 4.522
2 15 4.954
2 16 6.656
2 17 6.594
2 18 7.082
2 19 5.270
2 20 6.066
2 21 5.938
2 22 4.660
2 23 5.606
2 24 5.499
2 25 6.521
2 26 4.922
2 27 6.141
2 28 5.346
2 29 5.478
2 30 7.144
2 31 5.821
2 32 6.044
2 33 6.882
2 34 5.607
2 35 5.091
2 36 6.134
2 37 4.893
2 38 5.819
2 39 5.474
2 40 5.595
2 41 5.525
2 42 5.484
2 43 5.996
2 44 5.021
2 45 5.219
2 46 5.625
2 47 4.008
2 48 5.267
2 49 5.868
2 50 5.327
2 51 5.547
2 52 6.294
2 53 6.536
2 54 5.386
2 55 6.055
2 56 5.067
2 57 5.678
2 58 5.787
2 59 4.606
2 60 5.546
2 61 6.743
2 62 5.284
2 63 4.683
2 64 6.439
2 65 6.016
2 66 5.438
2 67 7.415
2 68 6.543
2 69 5.829
2 70 6.273
2 71 5.996
2 72 5.377
2 73 5.583
2 74 6.662
2 75 6.418
2 76 6.403
2 77 6.342
2 78 4.852
2 79 6.024
2 80 4.911
2 81 5.805
2 82 6.355
2 83 5.543
2 84 5.810
2 85 5.437
2 86 5.477
2 87 4.859
2 88 5.110
2 89 6.020
2 90 5.120
2 91 5.509
2 92 5.356
2 93 5.871
2 94 7.263
2 95 5.062
2 96 5.070
2 97 5.725
2 98 5.561
2 99 4.791
3 4 0.253
3 5 5.689
3 6 6.081
3 7 6.075
3 8 6.053
3 9 6.832
3 10 5.711
3 11 5.781
3 12 6.175
3 13 7.039
3 14 4.714
3 15 5.144
3 16 6.852
3 17 6.789
3 18 7.280
3 19 5.461
3 20 6.262
3 21 6.134
3 22 4.855
3 23 5.801
3 24 5.694
3 25 6.712
3 26 5.113
3 27 6.335
3 28 5.540
3 29 5.673
3 30 7.339
3 31 6.017
3 32 6.238
3 33 7.079
3 34 5.800
3 35 5.281
3 36 6.330
3 37 5.088
3 38 6.013
3 39 5.671
3 40 5.789
3 41 5.719
3 42 5.679
3 43 6.193
3 44 5.217
3 45 5.414
3 46 5.820
3 47 4.198
3 48 5.462
3 49 6.061
3 50 5.523
3 51 5.741
3 52 6.489
3 53 6.730
3 54 5.582
3 55 6.248
3 56 5.265
3 57 5.876
3 58 5.981
3 59 4.801
3 60 5.744
3 61 6.940
3 62 5.476
3 63 4.872
3 64 6.634
3 65 6.213
3 66 5.632
3 67 7.612
3 68 6.741
3 69 6.022
3 70 6.470
3 71 6.192
3 72 5.571
3 73 5.777
3 74 6.857
3 75 6.614
3 76 6.600
3 77 6.540
3 78 5.046
3 79 6.219
3 80 5.104
3 81 5.998
3 82 6.550
3 83 5.736
3 84 6.004
3 85 5.632
3 86 5.671
3 87 5.051
3 88 5.304
3 89 6.216
3 90 5.315
3 91 5.704
3 92 5.552
3 93 6.068
3 94 7.460
3 95 5.255
3 96 5.262
3 97 5.919
3 98 5.756
3 99 4.986
4 5 5.748
4 6 6.140
4 7 6.127
4 8 6.091
4 9 6.884
4 10 5.757
4 11 5.846
4 12 6.218
4 13 7.086
4 14 4.777
4 15 5.212
4 16 6.896
4 17 6.840
4 18 7.318
4 19 5.526
4 20 6.309
4 21 6.182
4 22 4.906
4 23 5.852
4 24 5.745
4 25 6.775
4 26 5.179
4 27 6.388
4 28 5.595
4 29 5.725
4 30 7.389
4 31 6.063
4 32 6.290
4 33 7.121
4 34 5.856
4 35 5.349
4 36 6.374
4 37 5.141
4 38 6.067
4 39 5.714
4 40 5.844
4 41 5.774
4 42 5.731
4 43 6.235
4 44 5.262
4 45 5.463
4 46 5.870
4 47 4.269
4 48 5.512
4 49 6.118
4 50 5.569
4 51 5.794
4 52 6.538
4 53 6.786
4 54 5.630
4 55 6.308
4 56 5.305
4 57 5.913
4 58 6.037
4 59 4.855
4 60 5.781
4 61 6.980
4 62 5.537
4 63 4.943
4 64 6.685
4 65 6.257
4 66 5.686
4 67 7.651
4 68 6.778
4 69 6.081
4 70 6.512
4 71 6.238
4 72 5.627
4 73 5.831
4 74 6.903
4 75 6.660
4 76 6.644
4 77 6.580
4 78 5.102
4 79 6.267
4 80 5.162
4 81 6.055
4 82 6.601
4 83 5.794
4 84 6.057
4 85 5.681
4 86 5.724
4 87 5.112
4 88 5.357
4 89 6.262
4 90 5.364
4 91 5.753
4 92 5.598
4 93 6.109
4 94 7.499
4 95 5.312
4 96 5.325
4 97 5.974
4 98 5.808
4 99 5.038
5 6 0.393
5 7 0.412
5 8 0.611
5 9 1.151
5 10 0.288
5 11 0.172
5 12 0.599
5 13 1.377
5 14 0.979
5 15 0.573
5 16 1.218
5 17 1.112
5 18 1.667
5 19 0.258
5 20 0.636
5 21 0.516
5 22 0.855
5 23 0.204
5 24 0.181
5 25 1.029
5 26 0.594
5 27 0.660
5 28 0.169
5 29 0.157
5 30 1.661
5 31 0.438
5 32 0.573
5 33 1.450
5 34 0.139
5 35 0.457
5 36 0.731
5 37 0.615
5 38 0.344
5 39 0.351
5 40 0.138
5 41 0.088
5 42 0.167
5 43 0.640
5 44 0.570
5 45 0.352
5 46 0.241
5 47 1.507
5 48 0.302
5 49 0.372
5 50 0.331
5 51 0.138
5 52 0.831
5 53 1.042
5 54 0.278
5 55 0.561
5 56 0.600
5 57 0.547
5 58 0.298
5 59 0.896
5 60 0.514
5 61 1.329
5 62 0.218
5 63 0.850
5 64 0.962
5 65 0.617
5 66 0.139
5 67 1.990
5 68 1.167
5 69 0.333
5 70 0.877
5 71 0.581
5 72 0.141
5 73 0.128
5 74 1.207
5 75 0.972
5 76 0.967
5 77 0.955
5 78 0.647
5 79 0.586
5 80 0.586
5 81 0.311
5 82 0.876
5 83 0.049
5 84 0.345
5 85 0.236
5 86 0.143
5 87 0.639
5 88 0.409
5 89 0.610
5 90 0.432
5 91 0.225
5 92 0.319
5 93 0.560
5 94 1.841
5 95 0.436
5 96 0.440
5 97 0.239
5 98 0.151
5 99 0.719
6 7 0.181
6 8 0.538
6 9 0.771
6 10 0.494
6 11 0.323
6 12 0.404
6 13 1.009
6 14 1.368
6 15 0.949
6 16 0.872
6 17 0.737
6 18 1.320
6 19 0.627
6 20 0.365
6 21 0.306
6 22 1.245
6 23 0.348
6 24 0.443
6 25 0.637
6 26 0.975
6 27 0.307
6 28 0.552
6 29 0.451
6 30 1.280
6 31 0.337
6 32 0.256
6 33 1.099
6 34 0.303
6 35 0.821
6 36 0.467
6 37 1.006
6 38 0.165
6 39 0.567
6 40 0.319
6 41 0.379
6 42 0.450
6 43 0.453
6 44 0.935
6 45 0.714
6 46 0.354
6 47 1.893
6 48 0.662
6 49 0.060
6 50 0.646
6 51 0.377
6 52 0.486
6 53 0.655
6 54 0.579
6 55 0.169
6 56 0.940
6 57 0.597
6 58 0.138
6 59 1.289
6 60 0.652
6 61 0.993
6 62 0.605
6 63 1.228
6 64 0.595
6 65 0.391
6 66 0.476
6 67 1.632
6 68 0.863
6 69 0.067
6 70 0.591
6 71 0.350
6 72 0.521
6 73 0.329
6 74 0.851
6 75 0.634
6 76 0.637
6 77 0.666
6 78 1.039
6 79 0.321
6 80 0.978
6 81 0.106
6 82 0.510
6 83 0.348
6 84 0.191
6 85 0.521
6 86 0.446
6 87 1.030
6 88 0.795
6 89 0.374
6 90 0.806
6 91 0.458
6 92 0.622
6 93 0.457
6 94 1.487
6 95 0.829
6 96 0.823
6 97 0.191
6 98 0.367
6 99 1.109
7 8 0.358
7 9 0.757
7 10 0.394
7 11 0.418
7 12 0.233
7 13 0.971
7 14 1.379
7 15 0.985
7 16 0.806
7 17 0.714
7 18 1.255
7 19 0.669
7 20 0.230
7 21 0.133
7 22 1.221
7 23 0.276
7 24 0.383
7 25 0.694
7 26 1.004
7 27 0.261
7 28 0.539
7 29 0.403
7 30 1.264
7 31 0.162
7 32 0.164
7 33 1.038
7 34 0.281
7 35 0.869
7 36 0.331
7 37 0.987
7 38 0.068
7 39 0.459
7 40 0.290
7 41 0.361
7 42 0.397
7 43 0.283
7 44 0.879
7 45 0.667
7 46 0.263
7 47 1.909
7 48 0.616
7 49 0.124
7 50 0.573
7 51 0.334
7 52 0.421
7 53 0.663
7 54 0.508
7 55 0.271
7 56 0.864
7 57 0.432
7 58 0.127
7 59 1.275
7 60 0.506
7 61 0.917
7 62 0.628
7 63 1.261
7 64 0.560
7 65 0.231
7 66 0.443
7 67 1.579
7 68 0.759
7 69 0.157
7 70 0.472
7 71 0.189
7 72 0.508
7 73 0.303
7 74 0.798
7 75 0.560
7 76 0.555
7 77 0.550
7 78 1.032
7 79 0.179
7 80 0.978
7 81 0.137
7 82 0.475
7 83 0.363
7 84 0.071
7 85 0.452
7 86 0.404
7 87 1.039
7 88 0.771
7 89 0.218
7 90 0.765
7 91 0.381
7 92 0.545
7 93 0.276
7 94 1.430
7 95 0.826
7 96 0.850
7 97 0.174
7 98 0.320
7 99 1.090
8 9 0.873
8 10 0.393
8 11 0.699
8 12 0.193
8 13 1.020
8 14 1.442
8 15 1.117
8 16 0.816
8 17 0.822
8 18 1.227
8 19 0.846
8 20 0.311
8 21 0.253
8 22 1.226
8 23 0.407
8 24 0.470
8 25 0.926
8 26 1.123
8 27 0.472
8 28 0.653
8 29 0.502
8 30 1.335
8 31 0.208
8 32 0.391
8 33 1.033
8 34 0.481
8 35 1.032
8 36 0.317
8 37 1.020
8 38 0.386
8 39 0.403
8 40 0.476
8 41 0.526
8 42 0.491
8 43 0.175
8 44 0.848
8 45 0.687
8 46 0.370
8 47 1.963
8 48 0.652
8 49 0.480
8 50 0.563
8 51 0.477
8 52 0.525
8 53 0.828
8 54 0.520
8 55 0.602
8 56 0.789
8 57 0.180
8 58 0.444
8 59 1.295
8 60 0.310
8 61 0.891
8 62 0.783
8 63 1.371
8 64 0.675
8 65 0.238
8 66 0.552
8 67 1.560
8 68 0.688
8 69 0.504
8 70 0.432
8 71 0.253
8 72 0.630
8 73 0.484
8 74 0.835
8 75 0.602
8 76 0.580
8 77 0.493
8 78 1.083
8 79 0.304
8 80 1.047
8 81 0.471
8 82 0.612
8 83 0.571
8 84 0.363
8 85 0.490
8 86 0.514
8 87 1.119
8 88 0.819
8 89 0.255
8 90 0.780
8 91 0.435
8 92 0.535
8 93 0.083
8 94 1.408
8 95 0.906
8 96 0.981
8 97 0.450
8 98 0.462
8 99 1.111
9 10 1.134
9 11 1.092
9 12 0.699
9 13 0.255
9 14 2.129
9 15 1.718
9 16 0.245
9 17 0.052
9 18 0.596
9 19 1.396
9 20 0.591
9 21 0.712
9 22 1.978
9 23 1.032
9 24 1.139
9 25 0.300
9 26 1.743
9 27 0.496
9 28 1.293
9 29 1.159
9 30 0.511
9 31 0.833
9 32 0.594
9 33 0.388
9 34 1.032
9 35 1.592
9 36 0.556
9 37 1.744
9 38 0.818
9 39 1.187
9 40 1.043
9 41 1.113
9 42 1.153
9 43 0.700
9 44 1.629
9 45 1.422
9 46 1.015
9 47 2.657
9 48 1.372
9 49 0.779
9 50 1.321
9 51 1.091
9 52 0.357
9 53 0.136
9 54 1.258
9 55 0.618
9 56 1.602
9 57 1.045
9 58 0.854
9 59 2.031
9 60 1.166
9 61 0.356
9 62 1.368
9 63 1.997
9 64 0.204
9 65 0.655
9 66 1.199
9 67 0.878
9 68 0.414
9 69 0.821
9 70 0.464
9 71 0.663
9 72 1.262
9 73 1.055
9 74 0.185
9 75 0.283
9 76 0.312
9 77 0.440
9 78 1.787
9 79 0.626
9 80 1.731
9 81 0.840
9 82 0.284
9 83 1.103
9 84 0.827
9 85 1.205
9 86 1.161
9 87 1.788
9 88 1.527
9 89 0.645
9 90 1.520
9 91 1.132
9 92 1.292
9 93 0.823
9 94 0.742
9 95 1.579
9 96 1.589
9 97 0.915
9 98 1.076
9 99 1.846
10 11 0.441
10 12 0.466
10 13 1.328
10 14 1.056
10 15 0.724
10 16 1.142
10 17 1.088
10 18 1.578
10 19 0.473
10 20 0.552
10 21 0.425
10 22 0.860
10 23 0.149
10 24 0.108
10 25 1.088
10 26 0.730
10 27 0.646
10 28 0.268
10 29 0.136
10 30 1.633
10 31 0.306
10 32 0.544
10 33 1.371
10 34 0.225
10 35 0.647
