nodei nodej distance
0 1 0.785
0 2 1.071
0 3 1.034
0 4 0.244
0 5 5.613
0 6 4.882
0 7 5.622
0 8 5.716
0 9 5.293
0 10 5.488
0 11 5.496
0 12 5.828
0 13 6.373
0 14 5.536
0 15 5.422
0 16 6.088
0 17 5.377
0 18 5.504
0 19 4.809
0 20 5.425
0 21 5.636
0 22 5.594
0 23 5.607
0 24 5.117
0 25 5.798
0 26 5.128
0 27 6.159
0 28 4.944
0 29 5.891
0 30 5.889
0 31 5.449
0 32 5.338
0 33 5.742
0 34 5.936
0 35 5.438
0 36 5.296
0 37 5.969
0 38 5.812
0 39 5.800
0 40 5.938
0 41 5.814
0 42 5.082
0 43 5.739
0 44 4.907
0 45 5.486
0 46 5.759
0 47 5.709
0 48 5.604
0 49 5.544
0 50 5.636
0 51 5.647
0 52 5.722
0 53 5.081
0 54 5.316
0 55 6.228
0 56 5.312
0 57 4.816
0 58 5.473
0 59 5.839
0 60 5.183
0 61 5.597
0 62 5.708
0 63 5.527
0 64 5.908
0 65 5.947
0 66 5.892
0 67 5.951
0 68 5.927
0 69 6.296
0 70 5.070
0 71 5.329
0 72 5.579
0 73 5.986
0 74 5.486
0 75 5.726
0 76 5.942
0 77 5.636
0 78 5.115
0 79 5.596
0 80 6.047
0 81 5.451
0 82 5.426
0 83 5.385
0 84 5.346
0 85 5.150
0 86 5.958
0 87 4.961
0 88 5.271
0 89 6.330
0 90 4.850
0 91 6.056
0 92 5.534
0 93 5.533
0 94 6.294
0 95 5.838
0 96 5.540
0 97 5.384
0 98 6.133
0 99 6.025
1 2 0.291
1 3 0.254
1 4 0.555
1 5 6.389
1 6 5.660
1 7 6.401
1 8 6.496
1 9 6.066
1 10 6.263
1 11 6.274
1 12 6.607
1 13 7.153
1 14 6.311
1 15 6.198
1 16 6.867
1 17 6.157
1 18 6.283
1 19 5.589
1 20 6.200
1 21 6.411
1 22 6.375
1 23 6.384
1 24 5.891
1 25 6.575
1 26 5.905
1 27 6.938
1 28 5.722
1 29 6.670
1 30 6.670
1 31 6.227
1 32 6.116
1 33 6.519
1 34 6.714
1 35 6.218
1 36 6.075
1 37 6.747
1 38 6.586
1 39 6.579
1 40 6.716
1 41 6.590
1 42 5.860
1 43 6.517
1 44 5.681
1 45 6.259
1 46 6.541
1 47 6.486
1 48 6.384
1 49 6.321
1 50 6.415
1 51 6.420
1 52 6.499
1 53 5.858
1 54 6.094
1 55 7.006
1 56 6.089
1 57 5.596
1 58 6.253
1 59 6.616
1 60 5.960
1 61 6.375
1 62 6.484
1 63 6.307
1 64 6.688
1 65 6.725
1 66 6.671
1 67 6.732
1 68 6.704
1 69 7.075
1 70 5.846
1 71 6.108
1 72 6.360
1 73 6.764
1 74 6.262
1 75 6.504
1 76 6.722
1 77 6.411
1 78 5.893
1 79 6.374
1 80 6.825
1 81 6.231
1 82 6.204
1 83 6.162
1 84 6.122
1 85 5.929
1 86 6.737
1 87 5.740
1 88 6.045
1 89 7.109
1 90 5.628
1 91 6.838
1 92 6.312
1 93 6.310
1 94 7.071
1 95 6.619
1 96 6.317
1 97 6.164
1 98 6.909
1 99 6.805
2 3 0.038
2 4 0.845
2 5 6.679
2 6 5.949
2 7 6.690
2 8 6.785
2 9 6.357
2 10 6.553
