nodei nodej distance
0 1 1.637
0 2 2.208
0 3 2.411
0 4 2.351
0 5 2.018
0 6 3.461
0 7 2.296
0 8 1.646
0 9 2.155
0 10 1.766
0 11 2.598
0 12 1.740
0 13 1.434
0 14 1.722
0 15 0.742
0 16 2.647
0 17 2.699
0 18 2.072
0 19 2.956
0 20 2.364
0 21 2.483
0 22 2.151
0 23 1.033
0 24 2.362
0 25 2.452
0 26 1.735
0 27 2.381
0 28 1.534
0 29 2.410
1 2 0.749
1 3 1.554
1 4 3.944
1 5 0.794
1 6 3.438
1 7 1.774
1 8 0.204
1 9 1.463
1 10 0.232
1 11 1.655
1 12 0.208
1 13 0.202
1 14 0.264
1 15 0.937
1 16 2.268
1 17 1.756
1 18 0.879
1 19 2.710
1 20 1.864
1 21 1.737
1 22 0.892
1 23 0.604
1 24 1.092
1 25 2.037
1 26 0.233
1 27 1.185
1 28 0.332
1 29 3.964
2 3 1.020
2 4 4.385
2 5 0.334
2 6 3.068
2 7 1.380
2 8 0.913
2 9 1.059
2 10 0.524
2 11 1.051
2 12 0.551
2 13 0.895
2 14 0.922
2 15 1.466
2 16 1.854
2 17 1.136
2 18 0.372
2 19 2.303
2 20 1.462
2 21 1.226
2 22 0.300
2 23 1.242
2 24 0.402
2 25 1.644
2 26 0.537
2 27 0.524
2 28 0.682
2 29 4.363
3 4 4.188
3 5 0.780
3 6 2.064
3 7 0.449
3 8 1.757
3 9 0.283
3 10 1.343
3 11 0.200
3 12 1.360
3 13 1.593
3 14 1.801
3 15 1.768
3 16 0.854
3 17 0.291
3 18 0.700
3 19 1.295
3 20 0.504
3 21 0.206
3 22 0.732
3 23 1.755
3 24 0.654
3 25 0.672
3 26 1.328
3 27 0.529
3 28 1.284
3 29 4.104
4 5 4.116
4 6 4.092
4 7 3.866
4 8 3.982
4 9 3.906
4 10 4.032
4 11 4.386
4 12 4.009
4 13 3.745
4 14 4.062
4 15 3.008
4 16 3.955
4 17 4.461
4 18 4.143
4 19 4.017
4 20 3.888
4 21 4.158
4 22 4.237
4 23 3.354
4 24 4.413
4 25 3.869
4 26 3.996
4 27 4.385
4 28 3.770
4 29 0.274
5 6 2.779
5 7 1.084
5 8 0.991
5 9 0.759
5 10 0.571
5 11 0.864
5 12 0.590
5 13 0.873
5 14 1.028
5 15 1.286
5 16 1.571
5 17 0.963
5 18 0.085
5 19 2.022
5 20 1.170
5 21 0.976
5 22 0.134
5 23 1.137
5 24 0.352
5 25 1.352
5 26 0.561
5 27 0.410
5 28 0.584
5 29 4.083
6 7 1.695
6 8 3.636
6 9 2.021
6 10 3.274
6 11 2.106
6 12 3.281
6 13 3.396
6 14 3.702
6 15 3.169
6 16 1.214
6 17 2.067
6 18 2.713
6 19 0.769
6 20 1.609
6 21 1.860
6 22 2.770
6 23 3.367
6 24 2.718
6 25 1.428
6 26 3.247
6 27 2.593
6 28 3.112
6 29 3.891
7 8 1.976
7 9 0.325
7 10 1.592
7 11 0.598
7 12 1.602
7 13 1.764
7 14 2.035
7 15 1.749
7 16 0.495
7 17 0.638
7 18 1.019
7 19 0.943
7 20 0.091
7 21 0.315
7 22 1.081
7 23 1.830
7 24 1.061
7 25 0.268
7 26 1.568
7 27 0.946
7 28 1.462
7 29 3.762
8 9 1.666
8 10 0.421
8 11 1.855
8 12 0.401
8 13 0.286
8 14 0.087
8 15 0.994
8 16 2.470
8 17 1.955
8 18 1.076
8 19 2.911
8 20 2.067
8 21 1.940
8 22 1.083
8 23 0.630
8 24 1.277
8 25 2.239
8 26 0.431
8 27 1.375
8 28 0.524
8 29 4.015
9 10 1.274
9 11 0.482
9 12 1.285
9 13 1.467
9 14 1.721
9 15 1.542
9 16 0.816
9 17 0.568
9 18 0.695
9 19 1.266
9 20 0.412
9 21 0.334
9 22 0.760
9 23 1.573
9 24 0.763
9 25 0.593
9 26 1.251
9 27 0.659
9 28 1.160
9 29 3.824
10 11 1.435
10 12 0.028
10 13 0.376
10 14 0.458
10 15 1.036
10 16 2.087
10 17 1.534
10 18 0.656
10 19 2.534
10 20 1.682
10 21 1.532
10 22 0.662
10 23 0.752
10 24 0.861
10 25 1.859
10 26 0.038
10 27 0.955
10 28 0.273
10 29 4.036
11 12 1.454
11 13 1.714
11 14 1.891
11 15 1.942
11 16 0.923
11 17 0.106
11 18 0.779
11 19 1.341
11 20 0.632
11 21 0.292
11 22 0.788
11 23 1.906
11 24 0.655
11 25 0.777
11 26 1.424
11 27 0.529
11 28 1.408
11 29 4.300
12 13 0.348
12 14 0.442
12 15 1.012
12 16 2.097
12 17 1.554
12 18 0.675
12 19 2.543
12 20 1.692
12 21 1.547
12 22 0.685
12 23 0.725
12 24 0.885
12 25 1.868
12 26 0.034
12 27 0.978
12 28 0.257
12 29 4.015
13 14 0.372
13 15 0.739
13 16 2.252
13 17 1.818
13 18 0.956
13 19 2.686
13 20 1.854
13 21 1.763
13 22 0.988
13 23 0.402
13 24 1.200
13 25 2.020
13 26 0.359
13 27 1.280
13 28 0.310
13 29 3.767
14 15 1.078
14 16 2.530
14 17 1.990
14 18 1.113
14 19 2.973
14 20 2.126
14 21 1.988
14 22 1.112
14 23 0.713
14 24 1.298
14 25 2.299
14 26 0.474
14 27 1.401
14 28 0.595
14 29 4.097
15 16 2.175
15 17 2.047
15 18 1.346
15 19 2.551
15 20 1.830
15 21 1.876
15 22 1.420
15 23 0.371
15 24 1.635
15 25 1.955
15 26 1.003
15 27 1.665
15 28 0.794
15 29 3.029
16 17 0.907
16 18 1.502
16 19 0.451
16 20 0.405
16 21 0.654
16 22 1.556
16 23 2.294
16 24 1.507
16 25 0.232
16 26 2.064
16 27 1.383
16 28 1.953
16 29 3.820
17 18 0.878
17 19 1.308
17 20 0.658
17 21 0.323
17 22 0.882
17 23 2.013
17 24 0.736
17 25 0.786
17 26 1.524
17 27 0.612
17 28 1.513
17 29 4.371
18 19 1.952
18 20 1.103
18 21 0.898
18 22 0.098
18 23 1.211
18 24 0.290
18 25 1.285
18 26 0.646
18 27 0.332
18 28 0.663
18 29 4.104
19 20 0.854
19 21 1.091
19 22 2.006
19 23 2.702
19 24 1.949
19 25 0.675
19 26 2.509
19 27 1.824
19 28 2.391
19 29 3.856
20 21 0.340
20 22 1.163
20 23 1.917
20 24 1.134
20 25 0.182
20 26 1.659
20 27 1.016
20 28 1.553
20 29 3.779
21 22 0.936
21 23 1.896
21 24 0.859
21 25 0.489
21 26 1.515
21 27 0.733
21 28 1.453
21 29 4.062
22 23 1.267
22 24 0.220
22 25 1.345
22 26 0.658
22 27 0.294
22 28 0.708
